seed,layer,loop_name,loop_vertices,identity_distance,spectral_radius,singular_value_spread,trace_over_dimension_real,determinant_sign,log_absolute_determinant,nearest_orthogonal_distance,eigen_modulus_mean,eigen_modulus_std,absolute_eigenphase_mean,absolute_eigenphase_max,transport_test_bootstrap_mean,transport_test_bootstrap_ci_low,transport_test_bootstrap_ci_high,transport_validation_bootstrap_mean,transport_validation_bootstrap_ci_low,transport_validation_bootstrap_ci_high,transport_validation_stability_width,maximum_edge_validation_residual,maximum_edge_condition_number,stable_nonidentity,centrality_taxonomy_only,brauer_class_claimed
0,mid,AC_square,M0->M_A->M_AC->M_C->M0,5.192600979743129e-15,1.000000000000011,9.103828801926284e-15,1.0000000000000016,1.0,4.9737991503206944e-14,5.3940871773931056e-15,1.0000000000000016,3.2355787722910002e-15,1.3386793431238657e-15,4.7851499608387336e-15,5.1926009797431286e-15,5.192600979743129e-15,5.192600979743129e-15,5.1926009797431286e-15,5.192600979743129e-15,5.192600979743129e-15,0.0,1.3138191023365668e-15,1.000000000000002,False,4.954514952302592e-15,False
0,mid,BC_square,M0->M_B->M_BC->M_C->M0,5.192600979743129e-15,1.000000000000011,9.103828801926284e-15,1.0000000000000016,1.0,4.9737991503206944e-14,5.3940871773931056e-15,1.0000000000000016,3.2355787722910002e-15,1.3386793431238657e-15,4.7851499608387336e-15,5.1926009797431286e-15,5.192600979743129e-15,5.192600979743129e-15,5.1926009797431286e-15,5.192600979743129e-15,5.192600979743129e-15,0.0,1.3138191023365668e-15,1.000000000000002,False,4.954514952302592e-15,False
0,mid,swap_ABC_BAC,M0->M_A->M_AB->M_ABC->M_BAC->M_BA->M_B->M0,9.087051714550487e-15,1.0000000000000202,1.3211653993039364e-14,1.0000000000000029,1.0,8.704148513061208e-14,8.633769579040649e-15,1.0000000000000024,5.810866902362743e-15,2.575620549901797e-15,8.695460919443885e-15,9.087051714550484e-15,9.087051714550487e-15,9.087051714550487e-15,9.087051714550484e-15,9.087051714550487e-15,9.087051714550487e-15,0.0,1.3138191023365668e-15,1.000000000000002,False,8.670578866284994e-15,False
0,mid,swap_ABC_ACB,M0->M_A->M_AB->M_ABC->M_ACB->M_AC->M_A->M0,9.087051714550487e-15,1.0000000000000202,1.3211653993039364e-14,1.0000000000000029,1.0,8.704148513061208e-14,8.633769579040649e-15,1.0000000000000024,5.810866902362743e-15,2.575620549901797e-15,8.695460919443885e-15,9.087051714550484e-15,9.087051714550487e-15,9.087051714550487e-15,9.087051714550484e-15,9.087051714550487e-15,9.087051714550487e-15,0.0,1.3138191023365668e-15,1.000000000000002,False,8.670578866284994e-15,False
0,mid,swap_ACB_CAB,M0->M_A->M_AC->M_ACB->M_CAB->M_CA->M_C->M0,9.087051714550487e-15,1.0000000000000202,1.3211653993039364e-14,1.0000000000000029,1.0,8.704148513061208e-14,8.633769579040649e-15,1.0000000000000024,5.810866902362743e-15,2.575620549901797e-15,8.695460919443885e-15,9.087051714550484e-15,9.087051714550487e-15,9.087051714550487e-15,9.087051714550484e-15,9.087051714550487e-15,9.087051714550487e-15,0.0,1.3138191023365668e-15,1.000000000000002,False,8.670578866284994e-15,False
0,mid,swap_BAC_BCA,M0->M_B->M_BA->M_BAC->M_BCA->M_BC->M_B->M0,9.087051714550487e-15,1.0000000000000202,1.3211653993039364e-14,1.0000000000000029,1.0,8.704148513061208e-14,8.633769579040649e-15,1.0000000000000024,5.810866902362743e-15,2.575620549901797e-15,8.695460919443885e-15,9.087051714550484e-15,9.087051714550487e-15,9.087051714550487e-15,9.087051714550484e-15,9.087051714550487e-15,9.087051714550487e-15,0.0,1.3138191023365668e-15,1.000000000000002,False,8.670578866284994e-15,False
0,mid,swap_BCA_CBA,M0->M_B->M_BC->M_BCA->M_CBA->M_CB->M_C->M0,9.087051714550487e-15,1.0000000000000202,1.3211653993039364e-14,1.0000000000000029,1.0,8.704148513061208e-14,8.633769579040649e-15,1.0000000000000024,5.810866902362743e-15,2.575620549901797e-15,8.695460919443885e-15,9.087051714550484e-15,9.087051714550487e-15,9.087051714550487e-15,9.087051714550484e-15,9.087051714550487e-15,9.087051714550487e-15,0.0,1.3138191023365668e-15,1.000000000000002,False,8.670578866284994e-15,False
0,mid,swap_CAB_CBA,M0->M_C->M_CA->M_CAB->M_CBA->M_CB->M_C->M0,9.087051714550487e-15,1.0000000000000202,1.3211653993039364e-14,1.0000000000000029,1.0,8.704148513061208e-14,8.633769579040649e-15,1.0000000000000024,5.810866902362743e-15,2.575620549901797e-15,8.695460919443885e-15,9.087051714550484e-15,9.087051714550487e-15,9.087051714550487e-15,9.087051714550484e-15,9.087051714550487e-15,9.087051714550487e-15,0.0,1.3138191023365668e-15,1.000000000000002,False,8.670578866284994e-15,False
0,late,AB_square,M0->M_A->M_AB->M_B->M0,7.775693866837258e-15,1.000000000000011,4.6629367034256575e-15,0.9999999999999992,1.0,-3.907985046680555e-14,6.624175769649491e-15,0.9999999999999992,4.011040810492112e-15,2.370683858272379e-15,2.1500050702296573e-14,7.775693866837261e-15,7.775693866837258e-15,7.775693866837258e-15,7.775693866837261e-15,7.775693866837258e-15,7.775693866837258e-15,0.0,1.9767284851002906e-15,1.0000000000000016,False,7.751879550241231e-15,False
0,late,AC_square,M0->M_A->M_AC->M_C->M0,7.775693866837258e-15,1.000000000000011,4.6629367034256575e-15,0.9999999999999992,1.0,-3.907985046680555e-14,6.624175769649491e-15,0.9999999999999992,4.011040810492112e-15,2.370683858272379e-15,2.1500050702296573e-14,7.775693866837261e-15,7.775693866837258e-15,7.775693866837258e-15,7.775693866837261e-15,7.775693866837258e-15,7.775693866837258e-15,0.0,1.9767284851002906e-15,1.0000000000000016,False,7.751879550241231e-15,False
0,late,BC_square,M0->M_B->M_BC->M_C->M0,7.775693866837258e-15,1.000000000000011,4.6629367034256575e-15,0.9999999999999992,1.0,-3.907985046680555e-14,6.624175769649491e-15,0.9999999999999992,4.011040810492112e-15,2.370683858272379e-15,2.1500050702296573e-14,7.775693866837261e-15,7.775693866837258e-15,7.775693866837258e-15,7.775693866837261e-15,7.775693866837258e-15,7.775693866837258e-15,0.0,1.9767284851002906e-15,1.0000000000000016,False,7.751879550241231e-15,False
0,late,swap_ABC_BAC,M0->M_A->M_AB->M_ABC->M_BAC->M_BA->M_B->M0,1.3607464266965191e-14,1.0000000000000195,3.5860203695392556e-14,0.9999999999999988,1.0,-6.838973831690982e-14,1.0045969504429126e-14,0.999999999999999,6.677797685789984e-15,4.6693967121850346e-15,3.7515097192943765e-14,1.3607464266965194e-14,1.3607464266965191e-14,1.3607464266965191e-14,1.3607464266965194e-14,1.3607464266965191e-14,1.3607464266965191e-14,0.0,1.9767284851002906e-15,1.0000000000000016,False,1.3565505270709871e-14,False
0,late,swap_ABC_ACB,M0->M_A->M_AB->M_ABC->M_ACB->M_AC->M_A->M0,1.3607464266965191e-14,1.0000000000000195,3.5860203695392556e-14,0.9999999999999988,1.0,-6.838973831690982e-14,1.0045969504429126e-14,0.999999999999999,6.677797685789984e-15,4.6693967121850346e-15,3.7515097192943765e-14,1.3607464266965194e-14,1.3607464266965191e-14,1.3607464266965191e-14,1.3607464266965194e-14,1.3607464266965191e-14,1.3607464266965191e-14,0.0,1.9767284851002906e-15,1.0000000000000016,False,1.3565505270709871e-14,False
0,late,swap_ACB_CAB,M0->M_A->M_AC->M_ACB->M_CAB->M_CA->M_C->M0,1.3607464266965191e-14,1.0000000000000195,3.5860203695392556e-14,0.9999999999999988,1.0,-6.838973831690982e-14,1.0045969504429126e-14,0.999999999999999,6.677797685789984e-15,4.6693967121850346e-15,3.7515097192943765e-14,1.3607464266965194e-14,1.3607464266965191e-14,1.3607464266965191e-14,1.3607464266965194e-14,1.3607464266965191e-14,1.3607464266965191e-14,0.0,1.9767284851002906e-15,1.0000000000000016,False,1.3565505270709871e-14,False
0,late,swap_BAC_BCA,M0->M_B->M_BA->M_BAC->M_BCA->M_BC->M_B->M0,1.3607464266965191e-14,1.0000000000000195,3.5860203695392556e-14,0.9999999999999988,1.0,-6.838973831690982e-14,1.0045969504429126e-14,0.999999999999999,6.677797685789984e-15,4.6693967121850346e-15,3.7515097192943765e-14,1.3607464266965194e-14,1.3607464266965191e-14,1.3607464266965191e-14,1.3607464266965194e-14,1.3607464266965191e-14,1.3607464266965191e-14,0.0,1.9767284851002906e-15,1.0000000000000016,False,1.3565505270709871e-14,False
0,late,swap_BCA_CBA,M0->M_B->M_BC->M_BCA->M_CBA->M_CB->M_C->M0,1.3607464266965191e-14,1.0000000000000195,3.5860203695392556e-14,0.9999999999999988,1.0,-6.838973831690982e-14,1.0045969504429126e-14,0.999999999999999,6.677797685789984e-15,4.6693967121850346e-15,3.7515097192943765e-14,1.3607464266965194e-14,1.3607464266965191e-14,1.3607464266965191e-14,1.3607464266965194e-14,1.3607464266965191e-14,1.3607464266965191e-14,0.0,1.9767284851002906e-15,1.0000000000000016,False,1.3565505270709871e-14,False
0,late,swap_CAB_CBA,M0->M_C->M_CA->M_CAB->M_CBA->M_CB->M_C->M0,1.3607464266965191e-14,1.0000000000000195,3.5860203695392556e-14,0.9999999999999988,1.0,-6.838973831690982e-14,1.0045969504429126e-14,0.999999999999999,6.677797685789984e-15,4.6693967121850346e-15,3.7515097192943765e-14,1.3607464266965194e-14,1.3607464266965191e-14,1.3607464266965191e-14,1.3607464266965194e-14,1.3607464266965191e-14,1.3607464266965191e-14,0.0,1.9767284851002906e-15,1.0000000000000016,False,1.3565505270709871e-14,False
0,adapter,AB_square,M0->M_A->M_AB->M_B->M0,0.970889770015478,0.8688595512410563,0.9258831443811758,0.0475171280221989,1.0,-2298.161425088469,5.000983291944492,0.0475171280221989,0.1853850526481991,1.4750499221765965,3.141592653589793,0.970717013329084,0.970411869818602,0.971047557537573,0.971321207863199,0.9709017539360996,0.97180920482615,0.0009074508900505,0.4574854299269316,138929335014.96936,False,0.1881577107365732,False
0,adapter,AC_square,M0->M_A->M_AC->M_C->M0,0.9710963903138562,0.8718136047559905,0.9149490418217988,0.0465049720666697,-1.0,-2298.05692314908,5.113861913472715,0.0465049720666698,0.1819360976186392,1.453063322083619,3.141592653589793,0.9711102877964768,0.9708199408500472,0.971451552810602,0.97166023419509,0.971282518518338,0.9721391396192292,0.0008566211008911,0.4574854299269316,212948154945.81497,False,0.1840527940212246,False
0,adapter,BC_square,M0->M_B->M_BC->M_C->M0,0.968930845393069,0.8909699587454416,0.9158543222599732,0.0540790440354635,-1.0,-2289.290580954515,4.469780594961634,0.054097132197122,0.2096280863264854,1.4071259090229624,3.141592653589793,0.968972421667856,0.968902224263854,0.969059316760656,0.9690925589606252,0.9689987531068176,0.9692032156760858,0.0002044625692683,0.3242553110631756,212948154945.81497,False,0.2099059985356892,False
0,adapter,swap_ABC_BAC,M0->M_A->M_AB->M_ABC->M_BAC->M_BA->M_B->M0,0.9747532618656112,0.7927967508422733,0.8587278612897311,0.0377297753726921,1.0,-2311.662618951759,6.088178201305441,0.0377297753726921,0.1511213404669941,1.501351152436881,3.141592653589793,0.9746194427542604,0.9739752309297028,0.9751763406201812,0.975619552109937,0.9747446651271472,0.9766697606449783,0.0019250955178313,0.4574854299269316,285908556636.09,False,0.1554989913580106,False
0,adapter,swap_ABC_ACB,M0->M_A->M_AB->M_ABC->M_ACB->M_AC->M_A->M0,0.9757053606731194,0.7776478544015002,0.8041973160703574,0.0350373517941302,-1.0,-2315.538869153516,6.564409317471923,0.0350373517941302,0.1417076939040511,1.458722442267372,3.141592653589793,0.9756573531978976,0.975077891630351,0.9762047655027182,0.976543055261354,0.9758277680125196,0.9771973064571992,0.0013695384446797,0.4644604381840649,285908556636.09,False,0.1443884982045919,False
0,adapter,swap_ACB_CAB,M0->M_A->M_AC->M_ACB->M_CAB->M_CA->M_C->M0,0.9751023774250176,0.7919622987842667,0.8195016919660566,0.0363267612361285,-1.0,-2317.433082516874,6.361944231913718,0.0363267612361285,0.1468106776798029,1.4518196626071314,3.141592653589793,0.9751701641252548,0.9745040853949648,0.9759298006885492,0.9760639142262382,0.975260014061933,0.976861441889342,0.001601427827409,0.4574854299269316,492197986425.9536,False,0.1488574329695094,False
0,adapter,swap_BAC_BCA,M0->M_B->M_BA->M_BAC->M_BCA->M_BC->M_B->M0,0.9747505730271117,0.7907946844001655,0.8227132129937809,0.0374678742502942,-1.0,-2313.2900135719983,6.153976104636408,0.0374678742502942,0.1518746565291641,1.455165966942489,3.141592653589793,0.9750316469036304,0.9745419351531406,0.9756275620027396,0.9756899927011324,0.9750673805634203,0.976378542895982,0.0013111623325616,0.4491898041944762,888008493004.6901,False,0.1538524829713043,False
0,adapter,swap_BCA_CBA,M0->M_B->M_BC->M_BCA->M_CBA->M_CB->M_C->M0,0.9730827794273724,0.8087287213465023,0.8654017216100492,0.0410144171930551,1.0,-2306.47827836588,5.720030740825704,0.0410176389218206,0.1622715156813028,1.5173436291358395,3.141592653589793,0.9732681112208093,0.9727589675241284,0.9736961589551688,0.9737654549310548,0.973254192037079,0.9743153747618492,0.0010611827247701,0.4350468875669229,515937957243.7308,False,0.1650355949076571,False
0,adapter,swap_CAB_CBA,M0->M_C->M_CA->M_CAB->M_CBA->M_CB->M_C->M0,0.975061512409906,0.7947416487189901,0.8446077694240504,0.0366455731298378,-1.0,-2313.854701383176,6.286635489012089,0.0366455731298379,0.1474202590139073,1.424733009178345,3.141592653589793,0.9750923044113842,0.9744250779488804,0.9757164280705668,0.9758919562901012,0.9751283938887642,0.976619506420543,0.0014911125317788,0.4511244936448447,998932640442.6908,False,0.1506426274756072,False
0,penultimate,AB_square,M0->M_A->M_AB->M_B->M0,3.99786509148144e-14,1.0000000000000095,2.688960165642129e-13,1.0000000000000009,1.0,5.4178883601706156e-14,2.6528414566461143e-14,1.0000000000000009,3.419882274769172e-15,1.1010105186814911e-14,6.094551285094964e-14,5.0101241145623186e-14,4.1822831235325955e-14,6.123724116558911e-14,5.4477754467133034e-14,4.2467085003122654e-14,6.987541114361445e-14,2.7408326140491784e-14,1.4950486938792165e-07,7.36818015772301,False,3.9969708827726455e-14,False
0,penultimate,AC_square,M0->M_A->M_AC->M_C->M0,3.2590508600544604e-14,1.00000000000001,2.026157019940911e-13,1.0000000000000004,1.0,3.352873534367898e-14,2.145163841242216e-14,1.0000000000000004,3.658686032644649e-15,1.0747628523252151e-14,4.3724146173823166e-14,3.947594861587372e-14,3.3234716414482575e-14,4.7484388465552185e-14,4.5834000245919415e-14,3.854474427687395e-14,5.979976128298298e-14,2.125501700610901e-14,1.495771768725812e-07,7.36818015772301,False,3.2586395342134934e-14,False
0,penultimate,BC_square,M0->M_B->M_BC->M_C->M0,3.642296968274938e-14,1.0000000000000195,2.4003021792395884e-13,1.0000000000000009,1.0,3.652633751016688e-14,2.4002848441200047e-14,1.0000000000000004,4.1776982109800614e-15,1.075999896458116e-14,4.972792653618406e-14,4.0166794156134737e-14,3.4257032227713133e-14,4.74516010494344e-14,4.57633874425792e-14,3.97451914628374e-14,5.532679011186487e-14,1.5581598649027476e-14,1.4600357017400385e-07,7.057453138510003,False,3.641862295073255e-14,False
0,penultimate,swap_ABC_BAC,M0->M_A->M_AB->M_ABC->M_BAC->M_BA->M_B->M0,6.228728667203635e-14,1.0000000000000102,4.3354209111612363e-13,1.0000000000000009,1.0,6.60582699651956e-14,4.120568189275902e-14,1.0000000000000009,4.4010314076023616e-15,1.5892545750910153e-14,9.692530275815885e-14,6.660753962471304e-14,5.638938572914594e-14,7.722810749032212e-14,7.076238688745165e-14,5.953106565985942e-14,8.32008963421236e-14,2.3669830682264173e-14,1.5636290402407882e-07,9.104675867033007,False,6.227890057284731e-14,False
0,penultimate,swap_ABC_ACB,M0->M_A->M_AB->M_ABC->M_ACB->M_AC->M_A->M0,4.398232427447336e-14,1.000000000000013,2.7466917629226373e-13,1.0000000000000004,1.0,3.6193270602779037e-14,2.8803077396664175e-14,1.0000000000000009,5.0708076957733255e-15,1.4174925092778443e-14,6.022042375137094e-14,5.817832324772194e-14,4.886230667937182e-14,7.087040930405364e-14,5.6599599075462424e-14,4.8569539322967053e-14,6.707636658638082e-14,1.8506827263413775e-14,1.4950486938792165e-07,7.368180157723042,False,4.397885607063624e-14,False
0,penultimate,swap_ACB_CAB,M0->M_A->M_AC->M_ACB->M_CAB->M_CA->M_C->M0,4.798362173660664e-14,1.000000000000011,3.071987109137808e-13,1.0000000000000009,1.0,5.051514762044296e-14,3.114191668149734e-14,1.0000000000000004,4.09785014100159e-15,1.5536197542376114e-14,6.871291215718009e-14,5.713479400637417e-14,4.81388936499458e-14,6.559493340222247e-14,6.075042255799853e-14,5.2408678049973757e-14,7.402831941769697e-14,2.1619641367723212e-14,1.5381563217892877e-07,9.382339418585854,False,4.7977287662719134e-14,False
0,penultimate,swap_BAC_BCA,M0->M_B->M_BA->M_BAC->M_BCA->M_BC->M_B->M0,5.0508491672361344e-14,1.0000000000000129,3.3173463975799677e-13,1.000000000000001,1.0,8.149037000748534e-14,3.327533656839806e-14,1.0000000000000009,5.615636161860118e-15,1.4377815422655662e-14,7.213578165544715e-14,5.869884663626058e-14,5.0133147578950103e-14,6.87493713929592e-14,6.48994750863853e-14,5.448516645386389e-14,7.631583938443967e-14,2.1830672930575765e-14,1.5858384531469157e-07,9.104675867033032,False,5.049247419035545e-14,False
0,penultimate,swap_BCA_CBA,M0->M_B->M_BC->M_BCA->M_CBA->M_CB->M_C->M0,5.5525263295518445e-14,1.000000000000018,3.723688024592775e-13,1.000000000000001,1.0,7.782663402622143e-14,3.6324895848703703e-14,1.000000000000001,4.522924129729831e-15,1.5620755332715684e-14,8.338562177845497e-14,6.35302435144925e-14,5.3233341304113826e-14,7.622078597283395e-14,7.274709843899135e-14,6.206695705808064e-14,8.639202418224372e-14,2.4325067124163078e-14,1.5596398109582565e-07,7.358313831811992,False,5.551206730554139e-14,False
0,penultimate,swap_CAB_CBA,M0->M_C->M_CA->M_CAB->M_CBA->M_CB->M_C->M0,5.2820074493571634e-14,1.0000000000000322,3.5704772471945034e-13,1.000000000000001,1.0,8.493206138382268e-14,3.533010736509746e-14,1.000000000000001,6.739162928997013e-15,1.366888268003124e-14,6.876334383708526e-14,5.919973396312297e-14,4.840944721088323e-14,6.879232841117894e-14,6.519466316697608e-14,5.3154409150730904e-14,7.653475794694393e-14,2.3380348796213033e-14,1.5596398109582565e-07,9.382339418585747,False,5.2803401397687526e-14,False
1,early,AB_square,M0->M_A->M_AB->M_B->M0,1.004550685880048e-14,1.000000000000005,4.3298697960381105e-15,1.0,1.0,2.6645352591003544e-15,4.375358245477798e-15,1.0,1.974941346818439e-15,5.7593603902464596e-15,1.900313268092937e-14,1.0045506858800475e-14,1.004550685880048e-14,1.004550685880048e-14,1.0045506858800475e-14,1.004550685880048e-14,1.004550685880048e-14,0.0,3.551977276745266e-15,1.000000000000001,False,1.004550685880048e-14,False
1,early,AC_square,M0->M_A->M_AC->M_C->M0,1.004550685880048e-14,1.000000000000005,4.3298697960381105e-15,1.0,1.0,2.6645352591003544e-15,4.375358245477798e-15,1.0,1.974941346818439e-15,5.7593603902464596e-15,1.900313268092937e-14,1.0045506858800475e-14,1.004550685880048e-14,1.004550685880048e-14,1.0045506858800475e-14,1.004550685880048e-14,1.004550685880048e-14,0.0,3.551977276745266e-15,1.000000000000001,False,1.004550685880048e-14,False
1,early,BC_square,M0->M_B->M_BC->M_C->M0,1.004550685880048e-14,1.000000000000005,4.3298697960381105e-15,1.0,1.0,2.6645352591003544e-15,4.375358245477798e-15,1.0,1.974941346818439e-15,5.7593603902464596e-15,1.900313268092937e-14,1.0045506858800475e-14,1.004550685880048e-14,1.004550685880048e-14,1.0045506858800475e-14,1.004550685880048e-14,1.004550685880048e-14,0.0,3.551977276745266e-15,1.000000000000001,False,1.004550685880048e-14,False
1,early,swap_ABC_BAC,M0->M_A->M_AB->M_ABC->M_BAC->M_BA->M_B->M0,1.7579637002900842e-14,1.000000000000011,6.439293542825908e-15,1.0000000000000002,1.0,4.662936703425588e-15,7.307731926312757e-15,1.0,3.687054258544583e-15,1.0265790889731748e-14,3.2961433739988265e-14,1.7579637002900832e-14,1.7579637002900842e-14,1.7579637002900842e-14,1.7579637002900832e-14,1.7579637002900842e-14,1.7579637002900842e-14,0.0,3.551977276745266e-15,1.000000000000001,False,1.7579198779074242e-14,False
1,early,swap_ABC_ACB,M0->M_A->M_AB->M_ABC->M_ACB->M_AC->M_A->M0,1.7579637002900842e-14,1.000000000000011,6.439293542825908e-15,1.0000000000000002,1.0,4.662936703425588e-15,7.307731926312757e-15,1.0,3.687054258544583e-15,1.0265790889731748e-14,3.2961433739988265e-14,1.7579637002900832e-14,1.7579637002900842e-14,1.7579637002900842e-14,1.7579637002900832e-14,1.7579637002900842e-14,1.7579637002900842e-14,0.0,3.551977276745266e-15,1.000000000000001,False,1.7579198779074242e-14,False
1,early,swap_ACB_CAB,M0->M_A->M_AC->M_ACB->M_CAB->M_CA->M_C->M0,1.7579637002900842e-14,1.000000000000011,6.439293542825908e-15,1.0000000000000002,1.0,4.662936703425588e-15,7.307731926312757e-15,1.0,3.687054258544583e-15,1.0265790889731748e-14,3.2961433739988265e-14,1.7579637002900832e-14,1.7579637002900842e-14,1.7579637002900842e-14,1.7579637002900832e-14,1.7579637002900842e-14,1.7579637002900842e-14,0.0,3.551977276745266e-15,1.000000000000001,False,1.7579198779074242e-14,False
1,early,swap_BAC_BCA,M0->M_B->M_BA->M_BAC->M_BCA->M_BC->M_B->M0,1.7579637002900842e-14,1.000000000000011,6.439293542825908e-15,1.0000000000000002,1.0,4.662936703425588e-15,7.307731926312757e-15,1.0,3.687054258544583e-15,1.0265790889731748e-14,3.2961433739988265e-14,1.7579637002900832e-14,1.7579637002900842e-14,1.7579637002900842e-14,1.7579637002900832e-14,1.7579637002900842e-14,1.7579637002900842e-14,0.0,3.551977276745266e-15,1.000000000000001,False,1.7579198779074242e-14,False
